loan_id,customer_id,loan_amount,tenure_months,interest_rate,disbursal_date,city,income_band,credit_score_band,acquisition_channel
LN00032100,CUST0004276,52739.44,18,18.62,2024-06-08,Bengaluru,3-6L,600-650,referral
LN00032101,CUST0029586,2698076.04,18,19.86,2024-08-20,Vadodara,>15L,550-600,affiliate
LN00032102,CUST0020071,607987.37,24,11.22,2024-10-30,Lucknow,10-15L,650-850,DSA
LN00032103,CUST0018437,298270.86,18,14.17,2024-04-26,Jaipur,3-6L,650-850,referral
LN00032104,CUST0024919,202658.37,12,14.07,2024-09-12,Kolkata,6-10L,650-850,organic
LN00032105,CUST0006332,50213.93,12,15.26,2024-02-07,Bengaluru,<3L,600-650,organic
LN00032106,CUST0016743,402396.78,18,19.09,2024-08-01,Jaipur,6-10L,600-650,referral
LN00032107,CUST0018993,1505283.06,18,18.82,2024-12-31,Pune,>15L,600-650,affiliate
LN00032108,CUST0000391,52023.76,18,23.64,2024-02-12,Kolkata,<3L,300-550,organic
LN00032109,CUST0016824,356940.49,12,12.72,2024-01-11,Mumbai,6-10L,650-850,affiliate
LN00032110,CUST0028144,160259.56,18,20.5,2024-09-24,Ahmedabad,3-6L,550-600,organic
LN00032111,CUST0027060,2429657.91,12,15.03,2024-10-18,Ahmedabad,>15L,650-850,affiliate
LN00032112,CUST0023882,18383.73,24,11.67,2025-02-08,Jaipur,<3L,650-850,organic
LN00032113,CUST0010124,677329.93,24,12.52,2025-03-07,Delhi,6-10L,650-850,organic
LN00032114,CUST0017344,265648.69,24,24.08,2025-07-09,Hyderabad,3-6L,300-550,organic
LN00032115,CUST0007453,2204279.6,18,19.25,2024-07-29,Pune,>15L,550-600,affiliate
LN00032116,CUST0018687,258353.39,36,15.54,2024-11-16,Indore,3-6L,600-650,DSA
LN00032117,CUST0029718,454649.7,24,15.01,2025-02-10,Bengaluru,6-10L,600-650,DSA
LN00032118,CUST0026284,132859.1,24,25.62,2025-05-14,Bhopal,3-6L,300-550,affiliate
LN00032119,CUST0006302,1150814.22,18,12.71,2025-06-14,Chennai,10-15L,650-850,affiliate
LN00032120,CUST0000813,690620.05,18,22.89,2025-02-14,Surat,6-10L,550-600,organic
LN00032121,CUST0029044,211155.78,12,19.4,2024-01-16,Kochi,3-6L,600-650,referral
LN00032122,CUST0006978,888259.22,12,10.95,2025-02-16,Nagpur,10-15L,650-850,organic
LN00032123,CUST0021737,1321858.79,12,15.44,2024-05-13,Mumbai,10-15L,600-650,affiliate
LN00032124,CUST0006787,202291.8,24,12.65,2024-10-20,Chennai,6-10L,650-850,organic
LN00032125,CUST0003983,252977.61,12,12.46,2025-04-15,Lucknow,6-10L,650-850,organic
LN00032126,CUST0026182,305648.98,24,20.66,2024-04-02,Surat,6-10L,550-600,organic
LN00032127,CUST0027701,1253460.57,12,22.76,2025-02-17,Chennai,10-15L,550-600,organic
LN00032128,CUST0028431,1452252.64,18,21.31,2024-10-21,Kolkata,10-15L,550-600,organic
LN00032129,CUST0013587,78942.79,18,22.38,2024-12-25,Chennai,3-6L,300-550,organic
LN00032130,CUST0020808,2822375.82,18,20.32,2024-09-10,Nagpur,>15L,550-600,DSA
LN00032131,CUST0005591,271489.71,12,17.02,2025-01-06,Coimbatore,3-6L,600-650,organic
LN00032132,CUST0007226,511423.59,18,12.53,2025-01-17,Bhopal,6-10L,650-850,DSA
LN00032133,CUST0020844,171045.21,12,18.29,2024-04-01,Hyderabad,3-6L,600-650,referral
LN00032134,CUST0021295,1273436.21,18,19.88,2024-04-08,Jaipur,>15L,600-650,affiliate
LN00032135,CUST0007022,706346.95,24,16.73,2024-03-28,Pune,10-15L,600-650,organic
LN00032136,CUST0029269,1475762.43,18,16.28,2024-03-30,Mumbai,10-15L,600-650,app_store
LN00032137,CUST0017607,20148.38,36,23.86,2025-04-04,Kochi,<3L,550-600,DSA
LN00032138,CUST0014673,951408.65,18,25.22,2025-02-14,Pune,10-15L,300-550,app_store
LN00032139,CUST0015291,174342.82,36,21.72,2024-08-26,Kochi,3-6L,550-600,DSA
LN00032140,CUST0001554,1242669.45,18,15.77,2024-07-09,Surat,>15L,600-650,organic
LN00032141,CUST0024155,593946.91,24,15.75,2025-01-27,Nagpur,6-10L,650-850,referral
LN00032142,CUST0006857,422209.53,12,19.42,2024-10-19,Kolkata,6-10L,550-600,organic
LN00032143,CUST0005106,425830.67,18,23.24,2025-01-23,Vadodara,6-10L,550-600,referral
LN00032144,CUST0014191,335556.68,12,16.22,2025-02-09,Bengaluru,6-10L,600-650,referral
LN00032145,CUST0011698,1383234.55,36,17.81,2024-07-27,Kochi,10-15L,600-650,organic
LN00032146,CUST0015952,244098.44,36,18.37,2024-10-11,Ahmedabad,6-10L,600-650,organic
LN00032147,CUST0003322,671851.96,12,12.77,2024-08-22,Chennai,6-10L,650-850,affiliate
LN00032148,CUST0012314,467070.97,36,11.67,2024-04-12,Indore,6-10L,650-850,affiliate
LN00032149,CUST0001172,1027684.17,24,15.79,2024-12-06,Indore,10-15L,600-650,DSA
LN00032150,CUST0021562,1618328.02,18,20.34,2024-05-07,Bhopal,>15L,550-600,DSA
LN00032151,CUST0009267,39173.26,36,12.24,2024-12-01,Hyderabad,<3L,650-850,referral
LN00032152,CUST0017223,54408.86,24,18.46,2025-06-09,Mumbai,3-6L,600-650,DSA
LN00032153,CUST0009837,655855.35,24,18.14,2025-06-04,Coimbatore,10-15L,600-650,affiliate
LN00032154,CUST0014488,328047.46,18,10.36,2024-07-31,Bhopal,6-10L,650-850,referral
LN00032155,CUST0023165,245250.48,18,19.45,2024-08-22,Kolkata,3-6L,550-600,affiliate
LN00032156,CUST0027018,168474.17,18,15.67,2024-10-02,Bengaluru,3-6L,600-650,affiliate
LN00032157,CUST0007961,231802.02,24,16.39,2024-08-05,Pune,6-10L,600-650,app_store
LN00032158,CUST0014922,274413.44,12,19.26,2024-10-15,Hyderabad,3-6L,550-600,app_store
LN00032159,CUST0022433,278725.48,18,22.24,2024-05-11,Bengaluru,6-10L,550-600,organic
LN00032160,CUST0006978,1385045.06,18,22.39,2024-08-26,Pune,>15L,550-600,DSA
LN00032161,CUST0000868,1495280.27,18,12.99,2024-07-22,Patna,10-15L,650-850,referral
LN00032162,CUST0009415,952895.17,12,10.58,2024-10-19,Lucknow,10-15L,650-850,DSA
LN00032163,CUST0006975,170331.56,18,21.1,2025-03-20,Pune,3-6L,550-600,organic
LN00032164,CUST0011855,281433.14,24,28.33,2024-04-19,Visakhapatnam,3-6L,300-550,organic
LN00032165,CUST0011496,52653.74,12,21.12,2024-01-20,Indore,3-6L,550-600,app_store
LN00032166,CUST0016412,941737.64,18,18.75,2025-05-12,Delhi,>15L,550-600,DSA
LN00032167,CUST0006729,1031688.31,36,21.98,2024-05-25,Kolkata,10-15L,550-600,organic
LN00032168,CUST0029489,29294.9,12,18.77,2025-05-08,Pune,<3L,550-600,referral
LN00032169,CUST0016445,368449.64,18,18.64,2025-07-06,Lucknow,6-10L,600-650,referral
LN00032170,CUST0012336,244796.02,36,17.61,2024-07-31,Surat,3-6L,600-650,organic
LN00032171,CUST0021728,212732.02,18,15.89,2025-06-05,Chennai,6-10L,600-650,organic
LN00032172,CUST0028893,59767.95,12,23.17,2025-05-10,Chennai,3-6L,300-550,app_store
LN00032173,CUST0011250,73330.83,12,12.72,2024-07-30,Delhi,<3L,650-850,referral
LN00032174,CUST0005494,112274.47,12,18.3,2025-04-02,Delhi,3-6L,600-650,DSA
LN00032175,CUST0017856,267323.14,12,19.41,2024-08-08,Indore,3-6L,550-600,referral
LN00032176,CUST0003956,1443998.71,24,18.67,2024-07-16,Kochi,10-15L,600-650,DSA
LN00032177,CUST0015339,280075.61,18,16.08,2025-05-24,Bengaluru,6-10L,600-650,DSA
LN00032178,CUST0012505,72120.64,18,12.74,2024-10-23,Kochi,3-6L,650-850,affiliate
LN00032179,CUST0000240,568866.8,24,17.52,2024-10-08,Chennai,6-10L,600-650,referral
LN00032180,CUST0021258,75047.45,18,19.5,2024-04-09,Vadodara,<3L,600-650,app_store
LN00032181,CUST0004824,1274336.41,12,15.15,2024-04-04,Mumbai,10-15L,600-650,affiliate
LN00032182,CUST0003310,164979.3,36,18.8,2025-06-07,Delhi,3-6L,600-650,organic
LN00032183,CUST0006213,66008.42,12,14.29,2025-06-07,Kolkata,3-6L,650-850,DSA
LN00032184,CUST0009015,84708.96,24,17.35,2024-01-17,Vadodara,3-6L,600-650,referral
LN00032185,CUST0005599,633067.36,36,27.86,2024-09-04,Kolkata,6-10L,300-550,DSA
LN00032186,CUST0002758,1025968.42,36,16.33,2024-06-11,Patna,>15L,600-650,referral
LN00032187,CUST0006858,70865.76,24,25.21,2024-02-28,Chennai,3-6L,300-550,organic
LN00032188,CUST0029801,56010.84,12,22.7,2024-05-19,Delhi,3-6L,550-600,DSA
LN00032189,CUST0013314,133218.5,18,15.4,2025-02-21,Kochi,3-6L,600-650,DSA
LN00032190,CUST0019242,441281.83,24,13.89,2025-05-21,Mumbai,6-10L,650-850,DSA
LN00032191,CUST0016528,119389.81,12,12.27,2024-04-12,Nagpur,3-6L,650-850,referral
LN00032192,CUST0013516,177562.16,24,26.09,2024-09-08,Vadodara,3-6L,300-550,app_store
LN00032193,CUST0011491,2754966.84,24,13.36,2024-09-03,Delhi,>15L,650-850,organic
LN00032194,CUST0021223,40186.44,12,20.41,2024-10-17,Pune,<3L,550-600,affiliate
LN00032195,CUST0025144,777021.37,12,15.0,2024-07-21,Mumbai,10-15L,600-650,affiliate
LN00032196,CUST0005640,204289.81,24,26.47,2025-06-19,Kolkata,3-6L,300-550,referral
LN00032197,CUST0029106,10383.76,36,14.42,2024-08-11,Bhopal,<3L,650-850,organic
LN00032198,CUST0013323,896789.38,18,14.53,2024-01-15,Hyderabad,10-15L,650-850,affiliate
LN00032199,CUST0008599,851434.52,24,15.44,2024-09-27,Hyderabad,10-15L,650-850,referral
LN00032200,CUST0025433,106688.26,24,13.08,2024-01-24,Hyderabad,3-6L,650-850,DSA
LN00032201,CUST0004874,45313.85,18,21.46,2024-03-04,Bhopal,<3L,550-600,affiliate
LN00032202,CUST0015437,250848.08,18,13.33,2024-06-27,Visakhapatnam,6-10L,650-850,organic
LN00032203,CUST0003331,180615.96,12,19.09,2024-03-01,Bengaluru,3-6L,600-650,referral
LN00032204,CUST0023099,2378667.02,18,10.33,2024-01-11,Mumbai,>15L,650-850,DSA
LN00032205,CUST0020206,698180.97,18,20.81,2025-06-11,Delhi,6-10L,550-600,referral
LN00032206,CUST0025785,1141859.94,18,18.05,2024-02-24,Ahmedabad,>15L,600-650,referral
LN00032207,CUST0000277,249834.71,24,18.55,2024-11-07,Surat,6-10L,550-600,DSA
LN00032208,CUST0018755,639557.64,12,15.14,2024-05-04,Kolkata,6-10L,650-850,DSA
LN00032209,CUST0008631,160376.45,24,19.68,2024-08-07,Delhi,3-6L,600-650,DSA
LN00032210,CUST0002334,813193.91,18,19.96,2025-06-24,Kochi,10-15L,550-600,referral
LN00032211,CUST0007416,74538.18,24,19.11,2024-08-11,Kochi,<3L,550-600,referral
LN00032212,CUST0015657,722479.42,18,14.06,2024-08-13,Kolkata,10-15L,650-850,organic
LN00032213,CUST0002741,645363.49,18,22.37,2024-08-02,Patna,6-10L,550-600,organic
LN00032214,CUST0022380,610346.62,24,10.78,2024-06-10,Coimbatore,6-10L,650-850,organic
LN00032215,CUST0026040,436751.34,12,12.44,2024-04-21,Pune,6-10L,650-850,app_store
LN00032216,CUST0016750,627799.08,12,15.75,2024-03-12,Lucknow,10-15L,650-850,organic
LN00032217,CUST0009361,178191.62,12,23.01,2025-07-02,Indore,3-6L,550-600,DSA
LN00032218,CUST0029296,469326.67,24,26.31,2024-09-17,Coimbatore,6-10L,300-550,organic
LN00032219,CUST0004671,313161.89,18,18.47,2024-12-29,Delhi,6-10L,600-650,DSA
LN00032220,CUST0017087,126437.39,12,10.75,2024-12-05,Mumbai,3-6L,650-850,DSA
LN00032221,CUST0030000,316275.22,24,13.47,2024-05-09,Surat,6-10L,650-850,affiliate
LN00032222,CUST0024301,2418518.75,24,27.94,2025-02-18,Mumbai,>15L,300-550,organic
LN00032223,CUST0024677,2876834.06,12,16.28,2025-03-28,Delhi,>15L,600-650,organic
LN00032224,CUST0025693,199076.82,12,28.14,2025-01-09,Kolkata,3-6L,300-550,affiliate
LN00032225,CUST0001941,2773313.4,18,18.03,2024-02-01,Bengaluru,>15L,600-650,app_store
LN00032226,CUST0001907,2365581.44,36,23.98,2024-12-22,Coimbatore,>15L,300-550,organic
LN00032227,CUST0010052,77021.65,24,17.31,2024-06-17,Chennai,3-6L,600-650,referral
LN00032228,CUST0018174,470794.61,12,13.01,2024-09-19,Lucknow,6-10L,650-850,app_store
LN00032229,CUST0011754,1855389.48,18,10.39,2025-06-24,Mumbai,>15L,650-850,affiliate
LN00032230,CUST0017300,362542.48,18,22.36,2025-06-12,Pune,6-10L,550-600,organic
LN00032231,CUST0027850,317541.59,12,13.05,2024-04-12,Patna,6-10L,650-850,DSA
LN00032232,CUST0017918,1287920.94,12,16.08,2024-12-29,Visakhapatnam,10-15L,600-650,referral
LN00032233,CUST0005774,282415.51,18,10.25,2024-12-19,Surat,3-6L,650-850,referral
LN00032234,CUST0014666,275882.97,18,22.42,2025-03-01,Bengaluru,3-6L,550-600,DSA
LN00032235,CUST0024302,514842.25,12,11.16,2024-06-08,Chennai,10-15L,650-850,organic
LN00032236,CUST0024766,70602.5,12,19.61,2024-07-19,Bengaluru,<3L,600-650,organic
LN00032237,CUST0009651,1136565.26,36,18.88,2024-09-17,Chennai,10-15L,600-650,app_store
LN00032238,CUST0022302,185415.52,18,18.77,2025-03-13,Jaipur,3-6L,600-650,referral
LN00032239,CUST0022291,268130.77,24,14.97,2025-07-08,Pune,6-10L,650-850,DSA
LN00032240,CUST0007181,637610.5,18,16.3,2025-04-20,Vadodara,6-10L,600-650,app_store
LN00032241,CUST0024633,505140.08,12,15.34,2025-02-01,Bengaluru,10-15L,650-850,organic
LN00032242,CUST0003827,1337166.45,12,22.75,2025-01-09,Kolkata,>15L,300-550,referral
LN00032243,CUST0021563,916072.25,18,26.53,2024-10-29,Ahmedabad,10-15L,300-550,organic
LN00032244,CUST0027526,234532.12,18,14.41,2024-01-11,Visakhapatnam,6-10L,650-850,DSA
LN00032245,CUST0001458,267588.57,24,15.49,2025-03-14,Bengaluru,3-6L,600-650,organic
LN00032246,CUST0001510,358693.23,18,10.51,2024-01-14,Patna,6-10L,650-850,app_store
LN00032247,CUST0028019,22807.33,18,10.88,2025-03-24,Ahmedabad,<3L,650-850,affiliate
LN00032248,CUST0025257,62072.08,18,15.37,2024-08-11,Delhi,3-6L,600-650,DSA
LN00032249,CUST0027381,488893.7,12,18.65,2025-04-04,Bhopal,6-10L,600-650,organic
LN00032250,CUST0002159,98398.63,12,19.41,2024-10-21,Bengaluru,3-6L,550-600,referral
LN00032251,CUST0001733,39883.21,18,23.82,2024-04-14,Nagpur,<3L,550-600,app_store
LN00032252,CUST0012959,24295.21,12,12.99,2024-12-22,Hyderabad,<3L,650-850,referral
LN00032253,CUST0008700,437803.29,12,17.08,2024-06-11,Pune,6-10L,600-650,app_store
LN00032254,CUST0009140,60491.31,12,15.49,2025-02-17,Bhopal,<3L,650-850,affiliate
LN00032255,CUST0023020,244408.21,24,22.17,2024-05-20,Ahmedabad,3-6L,300-550,DSA
LN00032256,CUST0024510,505915.74,12,17.85,2024-12-17,Indore,6-10L,600-650,affiliate
LN00032257,CUST0007959,170409.03,18,19.24,2024-03-19,Bhopal,3-6L,550-600,app_store
LN00032258,CUST0017260,71044.67,12,17.66,2024-10-16,Mumbai,<3L,600-650,organic
LN00032259,CUST0011211,432652.96,18,21.09,2024-08-09,Pune,6-10L,550-600,organic
LN00032260,CUST0029550,441504.74,18,18.53,2024-04-17,Visakhapatnam,6-10L,600-650,organic
LN00032261,CUST0001529,2612239.99,24,16.6,2025-01-21,Bhopal,>15L,600-650,DSA
LN00032262,CUST0027876,161087.64,36,15.3,2024-12-15,Chennai,3-6L,650-850,referral
LN00032263,CUST0022511,274505.18,36,19.03,2024-12-10,Hyderabad,6-10L,600-650,referral
LN00032264,CUST0029352,242625.17,12,18.78,2025-04-10,Nagpur,3-6L,550-600,organic
LN00032265,CUST0027110,94608.06,36,29.83,2024-06-04,Delhi,3-6L,300-550,organic
LN00032266,CUST0007518,668096.28,18,15.23,2025-06-11,Vadodara,6-10L,650-850,referral
LN00032267,CUST0013112,242986.06,12,25.08,2025-02-23,Delhi,6-10L,300-550,organic
LN00032268,CUST0021914,228697.63,12,15.95,2024-03-20,Jaipur,6-10L,650-850,organic
LN00032269,CUST0027783,1041976.15,18,19.98,2024-12-14,Vadodara,10-15L,600-650,organic
LN00032270,CUST0009878,1175678.68,12,17.71,2024-12-23,Nagpur,10-15L,600-650,organic
LN00032271,CUST0002216,224036.7,24,11.8,2025-06-05,Pune,3-6L,650-850,DSA
LN00032272,CUST0017959,84766.99,18,19.74,2025-05-13,Bengaluru,3-6L,600-650,DSA
LN00032273,CUST0002848,330097.05,12,21.28,2024-02-08,Lucknow,6-10L,550-600,DSA
LN00032274,CUST0017251,134869.42,12,13.76,2024-08-01,Visakhapatnam,3-6L,650-850,affiliate
LN00032275,CUST0014331,720059.54,36,25.15,2024-02-23,Delhi,10-15L,300-550,DSA
LN00032276,CUST0003218,1732334.8,36,15.69,2024-07-13,Mumbai,>15L,650-850,referral
LN00032277,CUST0003379,69502.01,24,22.34,2025-03-06,Kolkata,3-6L,550-600,affiliate
LN00032278,CUST0019955,915436.31,36,18.91,2025-05-20,Lucknow,10-15L,600-650,DSA
LN00032279,CUST0010315,359603.51,18,15.49,2024-04-07,Chennai,6-10L,600-650,DSA
LN00032280,CUST0001980,484453.31,24,14.17,2025-05-10,Nagpur,6-10L,650-850,referral
LN00032281,CUST0022431,111234.87,18,17.21,2024-08-12,Pune,3-6L,600-650,referral
LN00032282,CUST0020573,68083.45,12,22.54,2024-04-14,Chennai,<3L,550-600,referral
LN00032283,CUST0005389,575397.07,12,12.75,2025-02-18,Bhopal,6-10L,650-850,organic
LN00032284,CUST0022199,204588.17,24,19.54,2025-06-29,Delhi,6-10L,600-650,DSA
LN00032285,CUST0015771,992132.36,18,26.86,2024-10-03,Mumbai,>15L,300-550,referral
LN00032286,CUST0026644,660489.73,24,15.6,2025-01-25,Mumbai,10-15L,600-650,organic
LN00032287,CUST0025246,577899.53,18,19.84,2025-06-18,Patna,6-10L,600-650,DSA
LN00032288,CUST0022043,2484785.19,24,19.94,2024-07-06,Bhopal,>15L,600-650,DSA
LN00032289,CUST0013366,292190.14,18,18.82,2025-01-24,Patna,6-10L,600-650,organic
LN00032290,CUST0001798,187203.47,36,15.53,2024-06-04,Hyderabad,3-6L,650-850,organic
LN00032291,CUST0012129,351815.14,24,18.44,2025-03-30,Pune,6-10L,550-600,organic
LN00032292,CUST0014499,282991.02,24,11.32,2025-04-09,Chennai,3-6L,650-850,DSA
LN00032293,CUST0003558,2263243.8,18,14.75,2025-04-10,Lucknow,>15L,650-850,organic
LN00032294,CUST0005957,423523.78,18,20.54,2024-03-23,Patna,6-10L,550-600,DSA
LN00032295,CUST0013234,107260.85,18,19.36,2024-09-01,Mumbai,3-6L,600-650,organic
LN00032296,CUST0015633,221457.17,24,12.38,2024-03-10,Jaipur,3-6L,650-850,app_store
LN00032297,CUST0000296,335208.31,36,21.16,2024-02-21,Bengaluru,6-10L,550-600,affiliate
LN00032298,CUST0018686,696690.65,24,28.55,2024-12-29,Vadodara,6-10L,300-550,organic
LN00032299,CUST0014763,624010.05,24,15.5,2025-02-24,Kochi,6-10L,600-650,DSA
LN00032300,CUST0002292,445893.0,18,18.31,2024-08-16,Patna,6-10L,600-650,affiliate
LN00032301,CUST0012986,252100.83,24,10.03,2024-05-08,Mumbai,3-6L,650-850,affiliate
LN00032302,CUST0000740,168796.41,18,15.57,2024-12-19,Hyderabad,3-6L,600-650,DSA
LN00032303,CUST0024482,1073699.06,18,19.81,2025-03-19,Bengaluru,10-15L,550-600,affiliate
LN00032304,CUST0013843,64112.78,24,11.67,2024-04-17,Patna,<3L,650-850,affiliate
LN00032305,CUST0005701,2769596.05,12,21.5,2025-01-21,Mumbai,>15L,550-600,DSA
LN00032306,CUST0016792,58077.09,24,17.3,2024-07-08,Coimbatore,3-6L,600-650,referral
LN00032307,CUST0006943,415353.15,12,11.2,2025-06-06,Lucknow,6-10L,650-850,organic
LN00032308,CUST0020949,264000.33,24,13.5,2025-03-16,Indore,3-6L,650-850,DSA
LN00032309,CUST0016761,134516.97,36,13.6,2024-01-06,Kolkata,3-6L,650-850,organic
LN00032310,CUST0027353,845480.8,24,11.24,2025-01-03,Nagpur,10-15L,650-850,organic
LN00032311,CUST0027567,439753.07,18,15.16,2025-02-08,Chennai,6-10L,600-650,organic
LN00032312,CUST0008625,234995.31,24,23.67,2025-05-26,Surat,3-6L,550-600,DSA
LN00032313,CUST0022278,213926.89,36,13.69,2024-03-10,Kolkata,3-6L,650-850,DSA
LN00032314,CUST0006073,291827.97,24,16.32,2025-04-23,Kochi,3-6L,600-650,referral
LN00032315,CUST0019247,229128.5,18,23.43,2024-03-31,Kochi,6-10L,550-600,referral
LN00032316,CUST0027793,1038633.95,12,19.8,2025-03-17,Jaipur,10-15L,600-650,affiliate
LN00032317,CUST0009588,137309.34,18,17.1,2024-02-21,Bhopal,3-6L,600-650,organic
LN00032318,CUST0025494,150298.08,12,29.79,2024-05-02,Indore,3-6L,300-550,organic
LN00032319,CUST0001141,1362957.66,24,17.03,2024-12-31,Nagpur,10-15L,600-650,app_store
LN00032320,CUST0028082,1343383.24,18,20.74,2025-02-02,Visakhapatnam,10-15L,550-600,app_store
LN00032321,CUST0004262,289938.34,24,22.44,2024-01-24,Vadodara,3-6L,550-600,DSA
LN00032322,CUST0024933,633913.75,36,17.54,2024-06-10,Indore,6-10L,600-650,referral
LN00032323,CUST0009832,897186.5,18,20.04,2025-03-09,Delhi,>15L,550-600,organic
LN00032324,CUST0028806,920191.2,12,21.09,2024-08-28,Chennai,10-15L,550-600,DSA
LN00032325,CUST0009408,127715.0,18,13.1,2025-05-06,Chennai,3-6L,650-850,referral
LN00032326,CUST0006318,263914.12,18,10.0,2025-02-03,Pune,6-10L,650-850,DSA
LN00032327,CUST0012727,2518418.24,12,25.37,2024-12-06,Vadodara,>15L,300-550,app_store
LN00032328,CUST0009716,387658.56,18,11.33,2024-07-11,Surat,6-10L,650-850,app_store
LN00032329,CUST0012189,1138624.65,18,21.13,2024-01-13,Bhopal,10-15L,550-600,app_store
LN00032330,CUST0022707,73506.61,18,19.34,2024-12-13,Mumbai,<3L,600-650,organic
LN00032331,CUST0016037,547491.43,36,19.77,2024-05-17,Mumbai,10-15L,600-650,referral
LN00032332,CUST0012136,262305.84,24,11.18,2024-05-04,Kochi,6-10L,650-850,DSA
LN00032333,CUST0008971,171200.71,18,10.66,2024-12-18,Bengaluru,3-6L,650-850,organic
LN00032334,CUST0008829,243205.17,18,15.99,2025-04-07,Bhopal,6-10L,650-850,app_store
LN00032335,CUST0014166,58911.58,18,24.36,2024-11-25,Jaipur,<3L,300-550,DSA
LN00032336,CUST0009680,1179909.17,24,21.99,2024-06-05,Chennai,10-15L,550-600,DSA
LN00032337,CUST0003076,1196578.91,24,16.51,2024-08-07,Indore,10-15L,600-650,organic
LN00032338,CUST0014645,414317.51,18,11.65,2024-09-05,Visakhapatnam,6-10L,650-850,organic
LN00032339,CUST0007228,566568.15,24,17.18,2025-04-04,Hyderabad,6-10L,600-650,DSA
LN00032340,CUST0003554,289078.5,24,11.55,2024-07-18,Chennai,6-10L,650-850,organic
LN00032341,CUST0025232,56138.38,24,26.78,2024-07-07,Hyderabad,<3L,300-550,affiliate
LN00032342,CUST0024388,494366.98,18,18.83,2024-07-27,Ahmedabad,6-10L,600-650,organic
LN00032343,CUST0016654,50870.56,36,11.91,2025-07-05,Nagpur,3-6L,650-850,organic
LN00032344,CUST0008339,119810.75,18,21.65,2025-02-09,Pune,3-6L,550-600,affiliate
LN00032345,CUST0015368,2525171.05,36,13.1,2024-09-11,Bengaluru,>15L,650-850,organic
LN00032346,CUST0010100,261896.74,24,16.9,2025-01-02,Chennai,3-6L,600-650,organic
LN00032347,CUST0008794,408205.72,18,12.01,2025-06-23,Indore,6-10L,650-850,DSA
LN00032348,CUST0006874,1036973.87,12,13.29,2025-03-17,Vadodara,>15L,650-850,DSA
LN00032349,CUST0024344,680962.95,18,14.35,2025-04-10,Pune,6-10L,650-850,organic
LN00032350,CUST0008425,215080.73,18,17.57,2025-03-18,Hyderabad,6-10L,600-650,affiliate
LN00032351,CUST0018620,196055.92,24,15.61,2024-12-01,Surat,3-6L,600-650,referral
LN00032352,CUST0016649,241443.01,24,15.36,2025-02-23,Ahmedabad,3-6L,650-850,DSA
LN00032353,CUST0017018,451505.22,18,20.69,2024-07-16,Coimbatore,6-10L,550-600,referral
LN00032354,CUST0015603,381105.43,18,10.92,2024-10-19,Hyderabad,6-10L,650-850,organic
LN00032355,CUST0013412,46159.88,12,18.08,2025-06-11,Patna,<3L,600-650,organic
LN00032356,CUST0002249,326770.75,36,15.81,2024-05-31,Surat,6-10L,600-650,app_store
LN00032357,CUST0002095,528418.06,18,13.67,2025-02-15,Patna,10-15L,650-850,organic
LN00032358,CUST0020200,268867.56,18,20.75,2024-04-24,Delhi,3-6L,550-600,affiliate
LN00032359,CUST0014787,38281.75,18,10.7,2024-10-13,Patna,<3L,650-850,organic
LN00032360,CUST0026995,270782.46,12,11.46,2024-07-05,Pune,3-6L,650-850,referral
